employee_number,age,tenure,turnover,hourly_rate,hours_weekly,compensation_type,job_role_area,gender,marital_status,num_companies_previously_worked,annual_professonal_dev_hrs,pay_check_method,text_message_optin,annual_salary,driving_commuter_distance,commute_distance_category
5637,34,9,No,24.48,40,Salary,Marketing,Male,Single,2,12.0,Mailed Check,Yes,50928.4,1.0,"(0.051, 95.9]"
5638,40,8,No,80.84,40,Salary,Laboratory,Female,Divorced,3,24.0,Direct Deposit,Yes,168147.2,42.0,"(0.051, 95.9]"
5639,61,11,No,41.8,40,Salary,Sales,Female,Single,4,25.0,Mailed Check,Yes,86944.0,27.0,"(0.051, 95.9]"
5640,28,2,Yes,23.14,40,Salary,Manufacturing,Male,Divorced,3,18.0,Mailed Check,Yes,48131.2,33.0,"(0.051, 95.9]"
5641,58,11,No,57.22,40,Salary,Human Resources,Female,Divorced,1,25.0,Direct Deposit,Yes,133017.6,65.0,"(0.051, 95.9]"
5642,51,19,No,44.95,40,Salary,Information Technology,Male,Single,5,8.0,Mailed Check,Yes,93496.0,73.0,"(0.051, 95.9]"
5643,46,7,Yes,36.42,40,Salary,Research,Male,Single,5,25.0,Direct Deposit,Yes,75753.6,99.0,"(95.9, 190.8]"
5644,47,8,Yes,80.64,40,Salary,Healthcare,Female,Single,3,15.0,Mailed Check,Yes,167731.2,71.0,"(0.051, 95.9]"
5645,48,13,No,58.97,40,Salary,Human Resources,Male,Married,1,17.0,Mailed Check,Yes,122657.6,99.0,"(95.9, 190.8]"
5646,49,5,No,33.77,40,Salary,Healthcare,Male,Single,3,13.0,Mailed Check,Yes,70241.6,83.0,"(0.051, 95.9]"
5647,51,19,No,78.09,40,Salary,Research,Female,Married,6,15.0,Mailed Check,Yes,162427.2,90.0,"(0.051, 95.9]"
5648,35,10,No,30.5,40,Salary,Marketing,Male,Married,6,5.0,Mailed Check,Yes,63391.2,97.0,"(95.9, 190.8]"
5649,42,7,Yes,84.85,40,Salary,Healthcare,Female,Single,4,19.0,Direct Deposit,Yes,176488.0,45.0,"(0.051, 95.9]"
5650,41,3,No,36.13,40,Salary,Marketing,Male,Divorced,3,25.0,Direct Deposit,Yes,75150.4,73.0,"(0.051, 95.9]"
5651,45,11,No,82.56,40,Salary,Research,Male,Single,6,15.0,Mailed Check,Yes,171724.8,24.0,"(0.051, 95.9]"
5652,61,19,No,40.54,40,Salary,Human Resources,Female,Married,4,23.0,Mailed Check,Yes,84323.2,42.0,"(0.051, 95.9]"
5653,56,7,Yes,54.75,40,Salary,Research,Male,Divorced,5,8.0,Mailed Check,Yes,113880.0,95.0,"(0.051, 95.9]"
5654,41,1,Yes,39.91,40,Salary,Healthcare,Male,Married,3,15.0,Mailed Check,Yes,83012.8,46.0,"(0.051, 95.9]"
5655,55,9,Yes,95.01,40,Salary,Information Technology,Female,Married,9,10.0,Mailed Check,Yes,337620.8,42.0,"(0.051, 95.9]"
5656,28,6,Yes,22.78,40,Salary,Research,Male,Divorced,3,15.0,Mailed Check,Yes,47382.4,60.0,"(0.051, 95.9]"
5657,32,8,Yes,23.73,40,Salary,Information Technology,Female,Married,1,10.0,Direct Deposit,Yes,49358.4,56.0,"(0.051, 95.9]"
5658,36,8,No,39.46,40,Salary,Human Resources,Male,Divorced,3,25.0,Mailed Check,Yes,82076.8,98.0,"(95.9, 190.8]"
5659,40,10,No,69.24,40,Salary,Human Resources,Male,Single,9,21.0,Mailed Check,Yes,144033.2,74.0,"(0.051, 95.9]"
5660,59,10,Yes,42.63,40,Salary,Research,Female,Married,2,18.0,Mailed Check,Yes,88670.4,42.0,"(0.051, 95.9]"
5661,44,7,No,91.02,40,Salary,Healthcare,Female,Divorced,5,13.0,Mailed Check,Yes,289321.6,41.0,"(0.051, 95.9]"
5662,57,6,No,46.39,40,Salary,Information Technology,Female,Single,3,13.0,Direct Deposit,Yes,96491.2,53.0,"(0.051, 95.9]"
5663,49,19,No,48.99,40,Salary,Laboratory,Male,Married,6,22.0,Direct Deposit,Yes,102899.2,62.0,"(0.051, 95.9]"
5664,61,9,No,82.03,40,Salary,Manufacturing,Female,Divorced,9,20.0,Mailed Check,Yes,170622.4,28.0,"(0.051, 95.9]"
5665,61,18,Yes,55.8,40,Salary,Manufacturing,Female,Single,4,6.0,Direct Deposit,Yes,116064.0,96.0,"(95.9, 190.8]"
5666,36,1,No,52.44,40,Salary,Sales,Male,Divorced,2,19.0,Direct Deposit,Yes,109075.2,90.0,"(0.051, 95.9]"
5667,48,11,No,60.03,40,Salary,Research,Male,Divorced,4,15.0,Mailed Check,Yes,124862.4,49.0,"(0.051, 95.9]"
5668,38,2,No,95.14,40,Salary,Marketing,Female,Married,2,13.0,Direct Deposit,Yes,337891.2,58.0,"(0.051, 95.9]"
5669,41,9,No,55.6,40,Salary,Laboratory,Male,Single,7,15.0,Direct Deposit,Yes,115648.0,24.0,"(0.051, 95.9]"
5670,31,2,No,28.76,40,Salary,Laboratory,Male,Married,1,15.0,Mailed Check,Yes,39020.8,42.0,"(0.051, 95.9]"
5671,52,16,No,81.96,40,Salary,Research,Male,Married,9,8.0,Mailed Check,Yes,170476.8,78.0,"(0.051, 95.9]"
5672,39,4,Yes,78.66,40,Salary,Manufacturing,Male,Divorced,3,15.0,Mailed Check,Yes,163612.8,42.0,"(0.051, 95.9]"
5673,43,6,Yes,59.44,40,Salary,Human Resources,Male,Single,9,7.0,Mailed Check,Yes,123635.2,53.0,"(0.051, 95.9]"
5674,32,1,No,28.57,40,Salary,Human Resources,Female,Single,1,21.0,Direct Deposit,Yes,38625.6,28.0,"(0.051, 95.9]"
5675,32,7,No,25.04,40,Salary,Healthcare,Female,Divorced,2,9.0,Mailed Check,Yes,52083.2,12.0,"(0.051, 95.9]"
5676,61,10,No,93.08,40,Salary,Healthcare,Female,Single,2,9.0,Mailed Check,Yes,333606.4,7.0,"(0.051, 95.9]"
5677,43,2,No,59.09,40,Salary,Research,Female,Single,5,20.0,Mailed Check,Yes,122907.2,74.0,"(0.051, 95.9]"
5678,39,1,No,27.16,40,Salary,Research,Female,Divorced,5,12.0,Mailed Check,Yes,56492.8,39.0,"(0.051, 95.9]"
5679,55,8,No,82.95,40,Salary,Sales,Female,Married,4,23.0,Mailed Check,Yes,172536.0,85.0,"(0.051, 95.9]"
5680,57,12,No,35.55,40,Salary,Human Resources,Female,Divorced,2,15.0,Mailed Check,Yes,73944.0,81.0,"(0.051, 95.9]"
5681,45,9,No,66.25,40,Salary,Laboratory,Female,Divorced,6,15.0,Mailed Check,Yes,137800.0,21.0,"(0.051, 95.9]"
5682,44,9,No,51.34,40,Salary,Human Resources,Female,Divorced,1,9.0,Mailed Check,Yes,106787.2,42.0,"(0.051, 95.9]"
5683,57,7,Yes,89.28,40,Salary,Healthcare,Female,Divorced,4,17.0,Mailed Check,Yes,285702.4,84.0,"(0.051, 95.9]"
5684,58,17,Yes,40.94,40,Salary,Sales,Female,Married,4,10.0,Mailed Check,Yes,85155.2,2.0,"(0.051, 95.9]"
5685,47,14,Yes,93.73,40,Salary,Human Resources,Female,Married,6,24.0,Mailed Check,Yes,334958.4,96.0,"(95.9, 190.8]"
5686,46,20,Yes,71.23,40,Salary,Research,Female,Divorced,6,6.0,Mailed Check,Yes,148158.4,44.0,"(0.051, 95.9]"
5687,49,5,No,56.17,40,Salary,Healthcare,Male,Divorced,5,10.0,Mailed Check,Yes,116833.6,63.0,"(0.051, 95.9]"
5688,50,13,No,86.52,40,Salary,Healthcare,Female,Married,7,15.0,Mailed Check,Yes,179961.6,50.0,"(0.051, 95.9]"
5689,42,2,Yes,87.22,40,Salary,Human Resources,Female,Married,2,15.0,Mailed Check,Yes,281417.6,82.0,"(0.051, 95.9]"
5690,58,13,No,50.85,40,Salary,Research,Female,Divorced,4,19.0,Mailed Check,Yes,105768.0,21.0,"(0.051, 95.9]"
5691,56,8,No,41.87,40,Salary,Marketing,Female,Single,7,9.0,Mailed Check,Yes,87089.6,84.0,"(0.051, 95.9]"
5692,29,4,No,25.69,40,Salary,Research,Female,Married,3,19.0,Mailed Check,Yes,53435.2,95.0,"(0.051, 95.9]"
5693,52,7,No,78.6,40,Salary,Laboratory,Female,Divorced,4,7.0,Direct Deposit,Yes,163488.0,83.0,"(0.051, 95.9]"
5694,47,18,Yes,94.72,40,Salary,Marketing,Male,Married,4,19.0,Mailed Check,Yes,337017.6,17.0,"(0.051, 95.9]"
5695,49,8,No,86.94,40,Salary,Research,Female,Single,5,9.0,Mailed Check,Yes,280835.2,27.0,"(0.051, 95.9]"
5696,52,11,Yes,39.09,40,Salary,Human Resources,Male,Married,8,14.0,Mailed Check,Yes,81307.2,64.0,"(0.051, 95.9]"
5697,21,1,Yes,21.85,40,Salary,Sales,Male,Married,3,22.0,Mailed Check,Yes,45448.0,73.0,"(0.051, 95.9]"
5698,49,19,Yes,34.67,40,Salary,Human Resources,Female,Single,8,6.0,Mailed Check,Yes,72113.6,22.0,"(0.051, 95.9]"
5699,56,13,Yes,54.85,40,Salary,Information Technology,Male,Married,3,15.0,Mailed Check,Yes,114088.0,40.0,"(0.051, 95.9]"
5700,54,10,No,75.69,40,Salary,Healthcare,Female,Divorced,9,22.0,Direct Deposit,Yes,157435.2,55.0,"(0.051, 95.9]"
5701,50,9,Yes,56.67,40,Salary,Information Technology,Female,Single,9,21.0,Mailed Check,Yes,117873.6,5.0,"(0.051, 95.9]"
5702,46,5,No,41.08,40,Salary,Human Resources,Female,Single,3,24.0,Mailed Check,Yes,85446.4,63.0,"(0.051, 95.9]"
5703,56,19,No,71.12,40,Salary,Research,Female,Divorced,7,20.0,Mailed Check,Yes,147929.6,62.0,"(0.051, 95.9]"
5704,44,11,No,77.03,40,Salary,Information Technology,Female,Married,8,23.0,Mailed Check,Yes,160222.4,42.0,"(0.051, 95.9]"
5705,39,1,Yes,71.84,40,Salary,Research,Female,Married,3,16.0,Mailed Check,Yes,149427.2,57.0,"(0.051, 95.9]"
5706,51,13,No,59.94,40,Salary,Sales,Female,Married,1,14.0,Mailed Check,Yes,124675.2,65.0,"(0.051, 95.9]"
5707,30,1,No,24.33,40,Salary,Sales,Female,Single,3,15.0,Mailed Check,Yes,50606.4,29.0,"(0.051, 95.9]"
5708,52,8,No,62.17,40,Salary,Healthcare,Male,Divorced,9,11.0,Mailed Check,Yes,129313.6,65.0,"(0.051, 95.9]"
5709,34,7,No,25.59,40,Salary,Sales,Female,Single,4,7.0,Mailed Check,Yes,53227.2,80.0,"(0.051, 95.9]"
5710,37,1,Yes,47.11,40,Salary,Information Technology,Female,Divorced,4,6.0,Mailed Check,Yes,97988.8,86.0,"(0.051, 95.9]"
5711,44,18,Yes,40.5,40,Salary,Healthcare,Male,Divorced,6,7.0,Mailed Check,Yes,84240.0,97.0,"(95.9, 190.8]"
5712,41,4,No,70.07,40,Salary,Human Resources,Female,Single,7,11.0,Mailed Check,Yes,145745.6,42.0,"(0.051, 95.9]"
5713,46,13,No,85.37,40,Salary,Laboratory,Female,Single,4,13.0,Mailed Check,Yes,177569.6,60.0,"(0.051, 95.9]"
5714,56,6,No,92.4,40,Salary,Research,Male,Married,7,18.0,Mailed Check,Yes,332332.0,84.0,"(0.051, 95.9]"
5715,59,7,Yes,40.13,40,Salary,Laboratory,Female,Married,2,14.0,Mailed Check,Yes,83470.4,42.0,"(0.051, 95.9]"
5716,34,6,Yes,22.91,40,Salary,Sales,Male,Divorced,3,19.0,Mailed Check,Yes,47652.8,44.0,"(0.051, 95.9]"
5717,22,1,Yes,22.01,40,Salary,Sales,Female,Single,1,6.0,Mailed Check,Yes,45780.8,67.0,"(0.051, 95.9]"
5718,32,4,No,23.7,40,Salary,Laboratory,Male,Married,1,8.0,Mailed Check,Yes,49296.0,58.0,"(0.051, 95.9]"
5719,40,5,Yes,33.64,40,Salary,Sales,Male,Single,4,15.0,Direct Deposit,Yes,40851.2,79.0,"(0.051, 95.9]"
5720,37,4,Yes,64.82,40,Salary,Sales,Male,Divorced,4,24.0,Mailed Check,Yes,134825.6,58.0,"(0.051, 95.9]"
5721,46,6,Yes,39.44,40,Salary,Sales,Female,Single,5,22.0,Mailed Check,Yes,82035.2,62.0,"(0.051, 95.9]"
5722,50,20,No,44.49,40,Salary,Research,Female,Single,5,15.0,Direct Deposit,Yes,92539.2,34.0,"(0.051, 95.9]"
5723,57,19,No,84.69,40,Salary,Information Technology,Male,Divorced,5,15.0,Mailed Check,Yes,176155.2,42.0,"(0.051, 95.9]"
5724,58,8,No,76.28,40,Salary,Marketing,Female,Divorced,4,15.0,Mailed Check,Yes,158454.4,30.0,"(0.051, 95.9]"
5725,44,20,Yes,84.82,40,Salary,Human Resources,Female,Married,9,15.0,Mailed Check,Yes,176425.6,16.0,"(0.051, 95.9]"
5726,52,13,Yes,81.87,40,Salary,Marketing,Female,Married,3,15.0,Direct Deposit,Yes,170289.6,94.0,"(0.051, 95.9]"
5727,36,8,No,83.95,40,Salary,Marketing,Female,Married,4,10.0,Mailed Check,Yes,174616.0,85.0,"(0.051, 95.9]"
5728,59,20,No,46.07,40,Salary,Research,Female,Divorced,4,20.0,Mailed Check,Yes,95825.6,44.0,"(0.051, 95.9]"
5729,46,20,No,75.69,40,Salary,Research,Male,Divorced,5,16.0,Mailed Check,Yes,157435.2,35.0,"(0.051, 95.9]"
5730,51,12,Yes,59.27,40,Salary,Laboratory,Male,Married,2,21.0,Direct Deposit,Yes,123281.6,20.0,"(0.051, 95.9]"
5731,45,6,Yes,34.81,40,Salary,Human Resources,Male,Married,5,22.0,Direct Deposit,Yes,72404.8,28.0,"(0.051, 95.9]"
5732,52,15,No,83.25,40,Salary,Sales,Female,Married,4,11.0,Mailed Check,Yes,173160.0,59.0,"(0.051, 95.9]"
5733,46,7,Yes,83.33,40,Salary,Sales,Female,Married,7,15.0,Mailed Check,Yes,173326.4,79.0,"(0.051, 95.9]"
5734,44,17,No,72.89,40,Salary,Sales,Male,Divorced,1,19.0,Mailed Check,Yes,151611.2,98.0,"(95.9, 190.8]"
5735,43,2,Yes,56.61,40,Salary,Healthcare,Male,Married,2,15.0,Mailed Check,Yes,117748.8,60.0,"(0.051, 95.9]"
5736,30,2,Yes,30.75,40,Salary,Information Technology,Female,Divorced,1,15.0,Mailed Check,Yes,63960.0,42.0,"(0.051, 95.9]"
5737,45,8,No,55.71,40,Salary,Research,Male,Divorced,7,25.0,Direct Deposit,Yes,115876.8,33.0,"(0.051, 95.9]"
5738,45,15,Yes,97.82,40,Salary,Information Technology,Female,Married,6,13.0,Direct Deposit,Yes,203465.6,28.0,"(0.051, 95.9]"
5739,60,9,No,32.43,40,Salary,Human Resources,Female,Married,5,13.0,Mailed Check,Yes,67454.4,28.0,"(0.051, 95.9]"
5740,57,17,Yes,80.15,40,Salary,Human Resources,Male,Divorced,9,14.0,Mailed Check,Yes,166712.0,24.0,"(0.051, 95.9]"
5741,36,9,No,31.49,40,Salary,Healthcare,Female,Married,4,16.0,Mailed Check,Yes,65499.2,67.0,"(0.051, 95.9]"
5742,46,13,Yes,83.3,40,Salary,Research,Female,Divorced,4,25.0,Mailed Check,Yes,173264.0,52.0,"(0.051, 95.9]"
5743,37,3,Yes,80.87,40,Salary,Human Resources,Female,Single,2,15.0,Mailed Check,Yes,168209.6,69.0,"(0.051, 95.9]"
5744,24,1,No,21.03,40,Salary,Research,Male,Married,1,9.0,Mailed Check,Yes,43742.4,47.0,"(0.051, 95.9]"
5745,43,2,No,79.39,40,Salary,Information Technology,Female,Married,6,15.0,Mailed Check,Yes,165131.2,84.0,"(0.051, 95.9]"
5746,44,15,No,73.74,40,Salary,Healthcare,Male,Married,4,18.0,Mailed Check,Yes,153379.2,97.0,"(95.9, 190.8]"
5747,60,11,Yes,55.86,40,Salary,Human Resources,Female,Divorced,6,15.0,Mailed Check,Yes,116288.8,8.0,"(0.051, 95.9]"
5748,49,17,No,57.28,40,Salary,Sales,Female,Divorced,3,23.0,Mailed Check,Yes,133142.4,42.0,"(0.051, 95.9]"
5749,53,6,Yes,57.28,40,Salary,Sales,Female,Divorced,4,24.0,Direct Deposit,Yes,133142.4,23.0,"(0.051, 95.9]"
5750,31,1,No,24.58,40,Salary,Laboratory,Female,Single,2,5.0,Mailed Check,Yes,51126.4,55.0,"(0.051, 95.9]"
5751,35,6,No,30.96,40,Salary,Manufacturing,Male,Married,4,14.0,Mailed Check,Yes,64396.8,62.0,"(0.051, 95.9]"
5752,50,15,Yes,43.06,40,Salary,Manufacturing,Male,Single,5,20.0,Mailed Check,Yes,89564.8,42.0,"(0.051, 95.9]"
5753,47,7,Yes,57.73,40,Salary,Research,Male,Single,1,7.0,Direct Deposit,Yes,120078.4,33.0,"(0.051, 95.9]"
5754,45,12,No,80.01,40,Salary,Sales,Male,Single,6,23.0,Mailed Check,Yes,166420.8,99.0,"(95.9, 190.8]"
5755,34,6,No,29.8,40,Salary,Research,Male,Divorced,3,25.0,Mailed Check,Yes,63384.0,27.0,"(0.051, 95.9]"
5756,52,18,No,31.39,40,Salary,Research,Male,Married,5,15.0,Mailed Check,Yes,65291.2,89.0,"(0.051, 95.9]"
5757,30,3,No,24.07,40,Salary,Laboratory,Female,Single,2,9.0,Mailed Check,Yes,50065.6,56.0,"(0.051, 95.9]"
5758,56,11,Yes,92.63,40,Salary,Research,Female,Married,7,14.0,Mailed Check,Yes,332670.4,82.0,"(0.051, 95.9]"
5759,39,10,No,72.99,40,Salary,Research,Female,Divorced,4,15.0,Mailed Check,Yes,152833.2,33.0,"(0.051, 95.9]"
5760,26,3,Yes,21.17,40,Salary,Healthcare,Male,Divorced,2,15.0,Mailed Check,Yes,44033.6,74.0,"(0.051, 95.9]"
5761,34,8,Yes,28.59,40,Salary,Information Technology,Male,Single,1,15.0,Mailed Check,Yes,38667.2,95.0,"(0.051, 95.9]"
5762,27,6,No,21.85,40,Salary,Information Technology,Female,Divorced,2,15.0,Mailed Check,Yes,45448.0,46.0,"(0.051, 95.9]"
5763,27,3,No,21.31,40,Salary,Research,Male,Married,2,25.0,Direct Deposit,Yes,44324.8,28.0,"(0.051, 95.9]"
5764,39,4,Yes,97.22,40,Salary,Laboratory,Female,Married,5,11.0,Direct Deposit,Yes,202217.6,42.0,"(0.051, 95.9]"
5765,37,5,Yes,26.92,40,Salary,Sales,Male,Married,3,20.0,Mailed Check,Yes,55993.6,61.0,"(0.051, 95.9]"
5766,54,5,No,95.53,40,Salary,Laboratory,Male,Divorced,4,11.0,Direct Deposit,Yes,338702.4,55.0,"(0.051, 95.9]"
5767,54,15,Yes,63.45,40,Salary,Laboratory,Female,Divorced,1,20.0,Direct Deposit,Yes,133376.0,83.0,"(0.051, 95.9]"
5768,42,4,No,61.98,40,Salary,Sales,Male,Divorced,7,6.0,Mailed Check,Yes,128928.4,26.0,"(0.051, 95.9]"
5769,36,5,No,88.06,40,Salary,Manufacturing,Female,Married,5,9.0,Mailed Check,Yes,283164.8,20.0,"(0.051, 95.9]"
5770,55,10,Yes,83.91,40,Salary,Research,Female,Divorced,4,22.0,Mailed Check,Yes,174532.8,63.0,"(0.051, 95.9]"
5771,42,4,Yes,79.87,40,Salary,Sales,Female,Married,2,19.0,Mailed Check,Yes,166129.6,42.0,"(0.051, 95.9]"
5772,59,13,No,52.13,40,Salary,Research,Female,Divorced,6,23.0,Mailed Check,Yes,108430.4,3.0,"(0.051, 95.9]"
5773,55,19,No,77.84,40,Salary,Laboratory,Female,Divorced,2,5.0,Mailed Check,Yes,163307.2,13.0,"(0.051, 95.9]"
5774,37,7,Yes,88.39,40,Salary,Marketing,Female,Single,6,23.0,Mailed Check,Yes,283851.2,42.0,"(0.051, 95.9]"
5775,30,2,Yes,24.66,40,Salary,Information Technology,Female,Divorced,3,8.0,Direct Deposit,Yes,51292.8,11.0,"(0.051, 95.9]"
5776,47,19,No,92.21,40,Salary,Laboratory,Female,Divorced,4,15.0,Mailed Check,Yes,331796.8,60.0,"(0.051, 95.9]"
5777,41,5,No,44.32,40,Salary,Research,Male,Married,2,25.0,Mailed Check,Yes,92285.6,71.0,"(0.051, 95.9]"
5778,37,8,No,66.35,40,Salary,Information Technology,Female,Divorced,2,9.0,Mailed Check,Yes,138008.0,33.0,"(0.051, 95.9]"
5779,36,6,No,30.54,40,Salary,Manufacturing,Female,Divorced,4,20.0,Mailed Check,Yes,63523.2,11.0,"(0.051, 95.9]"
5780,46,9,Yes,63.57,40,Salary,Research,Female,Divorced,9,23.0,Direct Deposit,Yes,132225.6,70.0,"(0.051, 95.9]"
5781,42,6,No,85.17,40,Salary,Human Resources,Male,Divorced,4,16.0,Mailed Check,Yes,177153.6,42.0,"(0.051, 95.9]"
5782,30,5,Yes,25.4,40,Salary,Research,Male,Married,1,22.0,Mailed Check,Yes,52832.0,70.0,"(0.051, 95.9]"
5783,37,1,Yes,26.0,40,Salary,Marketing,Male,Married,2,15.0,Direct Deposit,Yes,54080.0,57.0,"(0.051, 95.9]"
5784,46,10,No,96.53,40,Salary,Human Resources,Female,Divorced,6,18.0,Mailed Check,Yes,200782.4,42.0,"(0.051, 95.9]"
5785,47,17,Yes,81.39,40,Salary,Research,Female,Divorced,7,10.0,Mailed Check,Yes,169291.2,37.0,"(0.051, 95.9]"
5786,49,8,Yes,76.59,40,Salary,Human Resources,Male,Single,7,14.0,Mailed Check,Yes,159307.2,7.0,"(0.051, 95.9]"
5787,54,20,Yes,80.1,40,Salary,Laboratory,Female,Divorced,6,23.0,Mailed Check,Yes,166608.0,22.0,"(0.051, 95.9]"
5788,36,9,No,29.26,40,Salary,Information Technology,Male,Married,2,14.0,Direct Deposit,Yes,60860.8,68.0,"(0.051, 95.9]"
5789,44,10,No,76.03,40,Salary,Manufacturing,Female,Divorced,6,20.0,Mailed Check,Yes,158142.4,5.0,"(0.051, 95.9]"
5790,38,7,No,76.87,40,Salary,Human Resources,Female,Single,1,12.0,Direct Deposit,Yes,159889.6,27.0,"(0.051, 95.9]"
5791,54,6,Yes,48.93,40,Salary,Laboratory,Female,Married,5,13.0,Mailed Check,Yes,101774.4,90.0,"(0.051, 95.9]"
5792,54,15,Yes,33.53,40,Salary,Manufacturing,Male,Divorced,7,22.0,Mailed Check,Yes,40622.4,33.0,"(0.051, 95.9]"
5793,36,2,No,56.97,40,Salary,Human Resources,Female,Single,2,18.0,Direct Deposit,Yes,128497.6,42.0,"(0.051, 95.9]"
5794,21,1,Yes,20.31,40,Salary,Sales,Female,Single,1,15.0,Direct Deposit,Yes,42244.8,33.0,"(0.051, 95.9]"
5795,36,4,No,26.6,40,Salary,Marketing,Male,Married,1,8.0,Mailed Check,Yes,55328.0,42.0,"(0.051, 95.9]"
5796,36,2,No,95.17,40,Salary,Marketing,Male,Married,6,16.0,Direct Deposit,Yes,337953.6,77.0,"(0.051, 95.9]"
5797,56,8,Yes,45.88,40,Salary,Sales,Female,Married,7,6.0,Direct Deposit,Yes,95430.4,73.0,"(0.051, 95.9]"
5798,54,9,No,34.03,40,Salary,Sales,Male,Single,4,11.0,Mailed Check,Yes,70782.4,69.0,"(0.051, 95.9]"
5799,42,9,Yes,59.41,40,Salary,Human Resources,Male,Married,3,20.0,Direct Deposit,Yes,123572.8,24.0,"(0.051, 95.9]"
5800,61,9,Yes,67.16,40,Salary,Research,Female,Single,5,18.0,Mailed Check,Yes,139692.8,71.0,"(0.051, 95.9]"
5801,52,19,Yes,64.74,40,Salary,Research,Female,Divorced,3,5.0,Mailed Check,Yes,134659.2,29.0,"(0.051, 95.9]"
5802,60,9,No,34.91,40,Salary,Research,Female,Single,9,14.0,Mailed Check,Yes,72612.8,4.0,"(0.051, 95.9]"
5803,26,3,No,20.64,40,Salary,Research,Female,Divorced,2,14.0,Direct Deposit,Yes,42931.2,90.0,"(0.051, 95.9]"
5804,60,19,No,34.48,40,Salary,Information Technology,Male,Single,5,19.0,Mailed Check,Yes,71728.4,33.0,"(0.051, 95.9]"
5805,38,9,Yes,30.02,40,Salary,Marketing,Female,Married,6,17.0,Mailed Check,Yes,62393.6,13.0,"(0.051, 95.9]"
5806,26,3,Yes,22.35,40,Salary,Manufacturing,Female,Married,3,14.0,Mailed Check,Yes,46488.0,99.0,"(95.9, 190.8]"
5807,51,5,No,87.72,40,Salary,Information Technology,Female,Divorced,1,7.0,Mailed Check,Yes,282457.6,42.0,"(0.051, 95.9]"
5808,56,16,No,66.16,40,Salary,Marketing,Female,Single,1,22.0,Mailed Check,Yes,137612.8,26.0,"(0.051, 95.9]"
5809,50,6,No,90.07,40,Salary,Sales,Male,Single,4,23.0,Direct Deposit,Yes,287345.6,71.0,"(0.051, 95.9]"
5810,25,3,Yes,20.74,40,Salary,Manufacturing,Female,Married,2,17.0,Mailed Check,Yes,43139.2,46.0,"(0.051, 95.9]"
5811,24,1,Yes,20.06,40,Salary,Research,Female,Single,1,20.0,Mailed Check,Yes,41724.8,10.0,"(0.051, 95.9]"
5812,27,1,Yes,22.03,40,Salary,Research,Male,Divorced,3,9.0,Mailed Check,Yes,4822.4,42.0,"(0.051, 95.9]"
5813,57,17,Yes,48.94,40,Salary,Marketing,Male,Divorced,7,20.0,Mailed Check,Yes,101795.2,86.0,"(0.051, 95.9]"
5814,25,3,No,22.47,40,Salary,Research,Male,Single,2,23.0,Direct Deposit,Yes,46737.6,35.0,"(0.051, 95.9]"
5815,60,15,Yes,95.55,40,Salary,Human Resources,Female,Divorced,4,10.0,Mailed Check,Yes,338744.0,66.0,"(0.051, 95.9]"
5816,41,7,No,38.81,40,Salary,Human Resources,Female,Divorced,2,5.0,Mailed Check,Yes,80724.8,9.0,"(0.051, 95.9]"
5817,58,18,No,42.73,40,Salary,Manufacturing,Male,Single,2,15.0,Mailed Check,Yes,88878.4,64.0,"(0.051, 95.9]"
5818,48,5,No,88.51,40,Salary,Manufacturing,Prefer Not to Answer,Single,2,7.0,Direct Deposit,Yes,284100.8,17.0,"(0.051, 95.9]"
5819,31,4,Yes,23.61,40,Salary,Sales,Male,Married,2,18.0,Mailed Check,Yes,49108.8,42.0,"(0.051, 95.9]"
5820,30,5,Yes,29.04,40,Salary,Sales,Female,Single,2,17.0,Direct Deposit,Yes,60403.2,11.0,"(0.051, 95.9]"
5821,29,3,No,23.85,40,Salary,Healthcare,Male,Divorced,1,17.0,Mailed Check,Yes,49608.0,13.0,"(0.051, 95.9]"
5822,61,20,Yes,67.04,40,Salary,Sales,Female,Divorced,2,19.0,Mailed Check,Yes,139443.2,76.0,"(0.051, 95.9]"
5823,51,20,No,41.13,40,Salary,Information Technology,Female,Divorced,1,25.0,Mailed Check,Yes,85550.4,45.0,"(0.051, 95.9]"
5824,54,6,No,95.48,40,Salary,Sales,Female,Divorced,5,17.0,Mailed Check,Yes,338598.4,39.0,"(0.051, 95.9]"
5825,53,17,No,56.59,40,Salary,Sales,Female,Divorced,6,5.0,Direct Deposit,Yes,117707.2,67.0,"(0.051, 95.9]"
5826,42,10,Yes,31.26,40,Salary,Manufacturing,Female,Married,7,20.0,Direct Deposit,Yes,65020.8,93.0,"(0.051, 95.9]"
5827,42,7,Yes,59.86,40,Salary,Healthcare,Male,Married,8,15.0,Mailed Check,Yes,124508.8,2.0,"(0.051, 95.9]"
5828,50,17,Yes,49.28,40,Salary,Research,Male,Single,5,24.0,Direct Deposit,Yes,102294.4,85.0,"(0.051, 95.9]"
5829,30,2,No,29.15,40,Salary,Research,Female,Single,3,23.0,Direct Deposit,Yes,58502.4,76.0,"(0.051, 95.9]"
5830,50,5,No,85.86,40,Salary,Human Resources,Male,Married,4,5.0,Mailed Check,Yes,178588.8,27.0,"(0.051, 95.9]"
5831,58,15,Yes,61.22,40,Salary,Manufacturing,Female,Single,7,15.0,Mailed Check,Yes,127337.6,42.0,"(0.051, 95.9]"
